h3_res10,spatial_component_id,spatial_component_size,present_neighbor_count,is_spatial_island,spatial_test_status,gistar_z_score,gistar_p_value,gistar_q_value,spatial_hotspot_label
8a6189253697fff,4,206,4,False,TESTED,1.7332298264386237,0.023,0.21061275313097064,NOT_SIGNIFICANT
8a618925369ffff,4,206,3,False,TESTED,1.7770087848593943,0.034,0.25276769050444015,NOT_SIGNIFICANT
8a61892536a7fff,4,206,4,False,TESTED,0.7545709459495076,0.13,0.3863906975890097,NOT_SIGNIFICANT
8a61892536affff,4,206,5,False,TESTED,0.6939148472336248,0.224,0.43745009642137617,NOT_SIGNIFICANT
8a61892536b7fff,4,206,3,False,TESTED,0.9021055898050095,0.131,0.386630568348973,NOT_SIGNIFICANT
8a61892536cffff,240,3,1,False,TESTED,-1.3592191341222326,0.001,0.023090197175156837,NOT_HOT
8a61892536e7fff,4,206,2,False,TESTED,0.25338611734109506,0.353,0.478131395186821,NOT_SIGNIFICANT
8a61892536f7fff,4,206,3,False,TESTED,0.4624448190056888,0.302,0.4679005419220933,NOT_SIGNIFICANT
8a6189253707fff,4,206,4,False,TESTED,-0.9646895120377378,0.077,0.3368320932714227,NOT_HOT
8a618925370ffff,4,206,4,False,TESTED,-0.6703232084288383,0.162,0.4088538374657596,NOT_HOT
8a6189253727fff,4,206,4,False,TESTED,-1.6734970458908336,0.1,0.3612269992477323,NOT_HOT
8a618925372ffff,4,206,4,False,TESTED,-1.4239493262590388,0.2,0.42359712861424725,NOT_HOT
8a6189253737fff,4,206,4,False,TESTED,-0.8147803023303061,0.116,0.3752791100805932,NOT_HOT
8a6189253747fff,4,206,3,False,TESTED,-0.9227422178512728,0.201,0.4238853973782165,NOT_HOT
8a618925374ffff,4,206,5,False,TESTED,-0.36516040321942683,0.324,0.47080750385371034,NOT_HOT
8a618925375ffff,4,206,3,False,TESTED,-1.1108609051906142,0.192,0.41994651182268206,NOT_HOT
8a6189253777fff,4,206,3,False,TESTED,-1.259883502365803,0.127,0.38485641989950903,NOT_HOT
8a6189253787fff,698,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a6189253827fff,699,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a6189253a07fff,4,206,1,False,TESTED,0.0207932247612702,0.327,0.4721847089208925,NOT_SIGNIFICANT
8a6189253a1ffff,4,206,3,False,TESTED,0.16577779011896204,0.308,0.4679005419220933,NOT_SIGNIFICANT
8a6189253a8ffff,4,206,2,False,TESTED,-1.3210067044108582,0.144,0.3964892346761776,NOT_HOT
8a6189253a9ffff,4,206,2,False,TESTED,-1.978147954168571,0.041,0.27432728030464865,NOT_HOT
8a6189253ae7fff,4,206,2,False,TESTED,0.01126423345101369,0.421,0.48844819081094426,NOT_SIGNIFICANT
8a6189253af7fff,4,206,3,False,TESTED,-0.4990341938183607,0.256,0.4490104473024243,NOT_HOT
8a6189253b6ffff,362,2,1,False,COMPONENT_TOO_SMALL,,,,NOT_TESTED
8a6189253c07fff,4,206,2,False,TESTED,0.09891728946198103,0.31,0.4679005419220933,NOT_SIGNIFICANT
8a6189253c17fff,4,206,3,False,TESTED,0.0444889095902348,0.422,0.48844819081094426,NOT_SIGNIFICANT
8a6189253c2ffff,4,206,2,False,TESTED,-0.18612014508327168,0.417,0.48833017349243163,NOT_HOT
8a6189253c4ffff,4,206,1,False,TESTED,0.35787883002530985,0.444,0.4905745981781584,NOT_SIGNIFICANT
8a6189253c87fff,4,206,5,False,TESTED,-0.9497358262425029,0.259,0.4497174932625539,NOT_HOT
8a6189253c8ffff,4,206,4,False,TESTED,0.036772626658807796,0.469,0.49810102250840926,NOT_SIGNIFICANT
8a6189253c97fff,4,206,3,False,TESTED,-1.3267064919374443,0.057,0.30790458731695053,NOT_HOT
8a6189253ca7fff,4,206,4,False,TESTED,-0.7474487008808368,0.245,0.44564721287493725,NOT_HOT
8a6189253caffff,4,206,4,False,TESTED,-0.18959848089563108,0.361,0.4797334982257906,NOT_HOT
8a6189253cb7fff,4,206,5,False,TESTED,-1.5600010918315397,0.082,0.3443766143624691,NOT_HOT
8a6189253ccffff,4,206,3,False,TESTED,-2.0053694956670003,0.036,0.25881317567184875,NOT_HOT
8a6189253cd7fff,4,206,3,False,TESTED,-0.22308321613343127,0.409,0.4873234322649205,NOT_HOT
8a6189253cdffff,4,206,4,False,TESTED,-2.1468028311795373,0.019,0.18739027873155858,NOT_HOT
8a6189253d2ffff,700,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a6189253d47fff,4,206,1,False,TESTED,0.6369448005552959,0.411,0.4873234322649205,NOT_SIGNIFICANT
8a6189253d57fff,4,206,2,False,TESTED,0.5155874933774326,0.149,0.3982351444225337,NOT_SIGNIFICANT
8a6189254007fff,3,228,3,False,TESTED,0.2872432532498616,0.172,0.4134025805956357,NOT_SIGNIFICANT
8a618925400ffff,3,228,5,False,TESTED,-0.37002726982473266,0.239,0.44294364384070933,NOT_HOT
8a6189254017fff,3,228,5,False,TESTED,0.36308348629621223,0.143,0.39548334396742163,NOT_SIGNIFICANT
8a618925401ffff,3,228,6,False,TESTED,-0.08294170938491878,0.486,0.4995878885112284,NOT_HOT
8a6189254047fff,3,228,5,False,TESTED,-1.0276620029089165,0.032,0.24565320593126438,NOT_HOT
8a618925404ffff,3,228,4,False,TESTED,-0.7576163471493,0.227,0.43885714308659834,NOT_HOT
8a6189254057fff,3,228,4,False,TESTED,-0.7893059544818811,0.195,0.4210317292295203,NOT_HOT
8a6189254067fff,3,228,4,False,TESTED,-0.5406134020589554,0.116,0.3752791100805932,NOT_HOT
8a618925406ffff,3,228,5,False,TESTED,-0.9035506536349537,0.09,0.35280960123643734,NOT_HOT
8a6189254077fff,3,228,4,False,TESTED,-0.49834436247129593,0.476,0.4995878885112284,NOT_HOT
8a618925408ffff,3,228,4,False,TESTED,-0.11846641104410136,0.421,0.48844819081094426,NOT_HOT
8a6189254097fff,3,228,4,False,TESTED,-0.0049448859486830084,0.32,0.4693970996227559,NOT_HOT
8a618925409ffff,3,228,3,False,TESTED,0.0024764142924047694,0.31,0.4679005419220933,NOT_SIGNIFICANT
8a61892540a7fff,3,228,5,False,TESTED,0.48988333457444,0.168,0.4116971446405426,NOT_SIGNIFICANT
8a61892540affff,3,228,5,False,TESTED,0.13090256368040748,0.216,0.43097527380193223,NOT_SIGNIFICANT
8a61892540b7fff,3,228,5,False,TESTED,0.30843000998103154,0.193,0.4199497493566272,NOT_SIGNIFICANT
8a61892540d7fff,3,228,2,False,TESTED,-0.0050163563239248275,0.312,0.4686367443629674,NOT_HOT
8a61892540e7fff,3,228,4,False,TESTED,-0.14029357097544112,0.29,0.465467060660444,NOT_HOT
8a61892540f7fff,3,228,5,False,TESTED,-0.0729698272785192,0.332,0.4736651140291118,NOT_HOT
8a618925414ffff,3,228,1,False,TESTED,0.1928667052327479,0.169,0.4116971446405426,NOT_SIGNIFICANT
8a6189254187fff,3,228,3,False,TESTED,0.25193264672181626,0.143,0.39548334396742163,NOT_SIGNIFICANT
8a618925418ffff,3,228,4,False,TESTED,0.45366717896680275,0.221,0.43505449846650956,NOT_SIGNIFICANT
8a6189254197fff,3,228,4,False,TESTED,-0.42929133191035646,0.496,0.4996789244567456,NOT_HOT
8a618925419ffff,3,228,6,False,TESTED,0.20338784046381345,0.362,0.4797334982257906,NOT_SIGNIFICANT
8a6189254207fff,3,228,2,False,TESTED,0.30519412637070387,0.193,0.4199497493566272,NOT_SIGNIFICANT
8a6189254217fff,3,228,2,False,TESTED,0.30519412637070387,0.21,0.4269001317578693,NOT_SIGNIFICANT
8a6189254227fff,3,228,3,False,TESTED,-0.23451705132407707,0.493,0.4996789244567456,NOT_HOT
8a618925426ffff,3,228,1,False,TESTED,0.2091040255004756,0.127,0.38485641989950903,NOT_SIGNIFICANT
8a6189254307fff,3,228,4,False,TESTED,-0.3560988929129531,0.482,0.4995878885112284,NOT_HOT
8a618925430ffff,3,228,5,False,TESTED,-0.6060870505057143,0.25,0.4471672993023709,NOT_HOT
8a6189254317fff,3,228,3,False,TESTED,-0.5480876833715898,0.047,0.2858842877317066,NOT_HOT
8a618925432ffff,3,228,3,False,TESTED,-0.5173524095708866,0.181,0.415326565202102,NOT_HOT
8a6189254337fff,3,228,5,False,TESTED,-0.7857290037431705,0.209,0.4269001317578693,NOT_HOT
8a6189254347fff,3,228,4,False,TESTED,-0.7804703791682456,0.174,0.41411154831043634,NOT_HOT
8a618925434ffff,3,228,3,False,TESTED,-0.5766158865202173,0.107,0.3662883747455686,NOT_HOT
8a6189254357fff,3,228,4,False,TESTED,-0.7812532152125777,0.126,0.3834046573293918,NOT_HOT
8a618925436ffff,3,228,3,False,TESTED,-0.5766158865202173,0.263,0.45186579147441275,NOT_HOT
8a6189254377fff,3,228,4,False,TESTED,-0.7894404554168692,0.148,0.3970041053441771,NOT_HOT
8a618925438ffff,3,228,1,False,TESTED,0.2091040255004756,0.125,0.38233766233766237,NOT_SIGNIFICANT
8a6189254407fff,701,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a618925446ffff,3,228,2,False,TESTED,-0.039191599973171606,0.319,0.4693970996227559,NOT_HOT
8a6189254507fff,3,228,6,False,TESTED,-0.2861675969641558,0.382,0.4848493200665174,NOT_HOT
8a618925450ffff,3,228,4,False,TESTED,-0.42537838601513156,0.285,0.4635580052328373,NOT_HOT
8a6189254517fff,3,228,4,False,TESTED,-1.0489848914754532,0.036,0.25881317567184875,NOT_HOT
8a618925451ffff,3,228,3,False,TESTED,-0.7894316472002033,0.147,0.3964892346761776,NOT_HOT
8a6189254527fff,3,228,6,False,TESTED,-0.1613618252504181,0.252,0.4471898806102309,NOT_HOT
8a618925452ffff,3,228,6,False,TESTED,-0.23139150778129672,0.487,0.4995878885112284,NOT_HOT
8a6189254537fff,3,228,6,False,TESTED,-0.4314850326733048,0.407,0.4873234322649205,NOT_HOT
8a618925454ffff,3,228,3,False,TESTED,-0.14240972652931527,0.428,0.4889530497185704,NOT_HOT
8a6189254567fff,3,228,4,False,TESTED,-0.8701109820854045,0.112,0.3715245185099857,NOT_HOT
8a618925456ffff,3,228,5,False,TESTED,-0.2281256724061188,0.375,0.4838921761998685,NOT_HOT
8a6189254577fff,3,228,4,False,TESTED,-0.5144995780131074,0.186,0.41720686703636534,NOT_HOT
8a618925498ffff,702,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a6189254997fff,363,2,1,False,COMPONENT_TOO_SMALL,,,,NOT_TESTED
8a61892549a7fff,364,2,1,False,COMPONENT_TOO_SMALL,,,,NOT_TESTED
8a6189254a0ffff,3,228,3,False,TESTED,-1.1083875444752032,0.01,0.1277223398783719,NOT_HOT
8a6189254a2ffff,3,228,3,False,TESTED,-1.1079319775874594,0.008,0.11323077460894218,NOT_HOT
8a6189254a57fff,3,228,3,False,TESTED,-1.221984693757397,0.006,0.09321372112686842,NOT_HOT
8a6189254a5ffff,3,228,3,False,TESTED,-1.0252572396770552,0.072,0.3304255508577461,NOT_HOT
8a6189254a77fff,3,228,3,False,TESTED,-1.1083875444752032,0.018,0.18241651538317052,NOT_HOT
8a6189254a9ffff,3,228,2,False,TESTED,-0.8115836927282272,0.052,0.2974871270877049,NOT_HOT
8a6189254b57fff,3,228,1,False,TESTED,-0.7537496642277742,0.2,0.42359712861424725,NOT_HOT
8a6189254c8ffff,3,228,3,False,TESTED,0.09305254907958119,0.262,0.4513329337953196,NOT_SIGNIFICANT
8a6189254c97fff,3,228,3,False,TESTED,-0.36400760952387434,0.403,0.4873234322649205,NOT_HOT
8a6189254c9ffff,3,228,5,False,TESTED,0.17275788519606528,0.184,0.4167100283236748,NOT_SIGNIFICANT
8a6189254cd7fff,3,228,4,False,TESTED,-0.043716815988622995,0.233,0.4417879937709063,NOT_HOT
8a6189254cdffff,3,228,4,False,TESTED,-0.7225735070596248,0.259,0.4497174932625539,NOT_HOT
8a6189254d6ffff,363,2,1,False,COMPONENT_TOO_SMALL,,,,NOT_TESTED
8a618925509ffff,703,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a6189255247fff,2,236,3,False,TESTED,0.47298384531023613,0.2,0.42359712861424725,NOT_SIGNIFICANT
8a618925524ffff,2,236,3,False,TESTED,0.47298384531023613,0.314,0.469008640732516,NOT_SIGNIFICANT
8a618925525ffff,2,236,4,False,TESTED,-0.25074881353983164,0.306,0.4679005419220933,NOT_HOT
8a618925526ffff,2,236,3,False,TESTED,0.22988511380060686,0.412,0.4873234322649205,NOT_SIGNIFICANT
8a61892552cffff,2,236,3,False,TESTED,-1.2789668905783904,0.022,0.20463822953885577,NOT_HOT
8a61892552dffff,2,236,1,False,TESTED,-0.9147235482283412,0.285,0.4635580052328373,NOT_HOT
8a61892552effff,2,236,3,False,TESTED,-0.276084052130177,0.386,0.4853906842593073,NOT_HOT
8a6189255317fff,2,236,2,False,TESTED,-2.712930838646363,0.003,0.05520000047981739,NOT_HOT
8a6189255327fff,2,236,2,False,TESTED,-2.384769338102072,0.004,0.06806936739497102,NOT_HOT
8a6189255337fff,2,236,2,False,TESTED,-2.427871212353145,0.034,0.25276769050444015,NOT_HOT
8a6189255387fff,2,236,1,False,TESTED,-0.6619210694038534,0.058,0.3087739513321337,NOT_HOT
8a61892553a7fff,2,236,2,False,TESTED,-1.1937904279823217,0.312,0.4686367443629674,NOT_HOT
8a6189255647fff,110,7,2,False,TESTED,1.551657321535028,0.182,0.415838563539374,NOT_SIGNIFICANT
8a6189255667fff,110,7,4,False,TESTED,0.46730511842740236,0.339,0.47535887625308854,NOT_SIGNIFICANT
8a6189255677fff,110,7,3,False,TESTED,0.9207502441273193,0.27,0.45669636977057937,NOT_SIGNIFICANT
8a6189255707fff,704,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a6189255747fff,110,7,3,False,TESTED,-1.5516573215350318,0.095,0.35764705433565025,NOT_HOT
8a618925574ffff,110,7,4,False,TESTED,-1.8283987156013817,0.077,0.3368320932714227,NOT_HOT
8a618925575ffff,110,7,4,False,TESTED,-1.954846530704614,0.001,0.023090197175156837,NOT_HOT
8a618925576ffff,110,7,2,False,TESTED,-0.9207502441273205,0.061,0.31177778128120637,NOT_HOT
8a6189255917fff,705,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a6189255a07fff,2,236,3,False,TESTED,-0.22298599685112905,0.339,0.47535887625308854,NOT_HOT
8a6189255a0ffff,2,236,4,False,TESTED,-0.2406785150447697,0.347,0.4773682282349774,NOT_HOT
8a6189255a1ffff,2,236,4,False,TESTED,-0.35328169243644436,0.463,0.49674635517353916,NOT_HOT
8a6189255a2ffff,2,236,3,False,TESTED,0.6784133063072735,0.13,0.3863906975890097,NOT_SIGNIFICANT
8a6189255a6ffff,706,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a6189255a8ffff,2,236,2,False,TESTED,-1.3548812260434882,0.14,0.39290753265468137,NOT_HOT
8a6189255ae7fff,2,236,4,False,TESTED,-0.3242681834561887,0.382,0.4848493200665174,NOT_HOT
8a6189255aeffff,2,236,2,False,TESTED,0.26909165626478526,0.407,0.4873234322649205,NOT_SIGNIFICANT
8a6189255af7fff,2,236,3,False,TESTED,-1.1694316800132416,0.089,0.3524088830697753,NOT_HOT
8a6189255b57fff,2,236,1,False,TESTED,0.6079285160542679,0.366,0.4813509002337904,NOT_SIGNIFICANT
8a6189255c07fff,707,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a6189255c87fff,3,228,5,False,TESTED,-0.5599293036637212,0.334,0.47433476832197075,NOT_HOT
8a6189255c8ffff,3,228,5,False,TESTED,-0.6854831538152316,0.209,0.4269001317578693,NOT_HOT
8a6189255c9ffff,3,228,3,False,TESTED,-0.1973928459063214,0.322,0.46963982703752494,NOT_HOT
8a6189255ca7fff,3,228,4,False,TESTED,-0.6342321017975887,0.121,0.3787602318657769,NOT_HOT
8a6189255caffff,3,228,4,False,TESTED,-0.8535481222759124,0.142,0.39494380131047124,NOT_HOT
8a6189255cb7fff,3,228,4,False,TESTED,-0.4596823373909259,0.409,0.4873234322649205,NOT_HOT
8a6189255cd7fff,3,228,3,False,TESTED,-0.4728030865288514,0.287,0.4643737298179767,NOT_HOT
8a6189255cdffff,3,228,1,False,TESTED,-0.054445665105299634,0.491,0.4996789244567456,NOT_HOT
8a6189255cf7fff,3,228,3,False,TESTED,-0.8208730474766492,0.136,0.3900477562192238,NOT_HOT
8a6189255d17fff,3,228,3,False,TESTED,-0.18420917160732542,0.462,0.4963970936127823,NOT_HOT
8a6189255d1ffff,3,228,1,False,TESTED,-0.04433740740979839,0.427,0.4889530497185704,NOT_HOT
8a6189255d2ffff,365,2,1,False,COMPONENT_TOO_SMALL,,,,NOT_TESTED
8a6189255d37fff,3,228,1,False,TESTED,-0.06057472767752666,0.428,0.4889530497185704,NOT_HOT
8a6189255d87fff,3,228,3,False,TESTED,-0.36663404625483625,0.275,0.4592172532884897,NOT_HOT
8a6189255d8ffff,3,228,2,False,TESTED,-0.020811235286788334,0.287,0.4643737298179767,NOT_HOT
8a6189255da7fff,3,228,4,False,TESTED,-0.6318477443008552,0.196,0.4210317292295203,NOT_HOT
8a6189255db7fff,3,228,3,False,TESTED,-0.6891031777361865,0.232,0.4405082104783487,NOT_HOT
8a618925642ffff,708,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a6189256517fff,3,228,1,False,TESTED,-0.21165142453425578,0.491,0.4996789244567456,NOT_HOT
8a61892565a7fff,3,228,2,False,TESTED,-0.46753795385535324,0.244,0.4454796949283097,NOT_HOT
8a618925671ffff,709,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a6189256827fff,366,2,1,False,COMPONENT_TOO_SMALL,,,,NOT_TESTED
8a61892568e7fff,367,2,1,False,COMPONENT_TOO_SMALL,,,,NOT_TESTED
8a61892568effff,367,2,1,False,COMPONENT_TOO_SMALL,,,,NOT_TESTED
8a618925691ffff,366,2,1,False,COMPONENT_TOO_SMALL,,,,NOT_TESTED
8a6189256ab7fff,710,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a6189256cd7fff,241,3,1,False,TESTED,-0.3399709504615301,0.001,0.023090197175156837,NOT_HOT
8a6189256ce7fff,241,3,1,False,TESTED,-1.0188437028397124,0.001,0.023090197175156837,NOT_HOT
8a6189256cf7fff,241,3,2,False,SPATIAL_STAT_FAILED,,,,NOT_TESTED
8a6189258017fff,87,9,1,False,TESTED,0.3410786462562682,0.25,0.4471672993023709,NOT_SIGNIFICANT
8a6189258027fff,15,52,1,False,TESTED,0.9935967357247081,0.306,0.4679005419220933,NOT_SIGNIFICANT
8a618925804ffff,187,4,1,False,TESTED,1.68450773021551,0.31,0.4679005419220933,NOT_SIGNIFICANT
8a618925806ffff,187,4,3,False,SPATIAL_STAT_FAILED,,,,NOT_TESTED
8a6189258087fff,87,9,2,False,TESTED,-2.4070223557746386,0.001,0.023090197175156837,NOT_HOT
8a618925809ffff,87,9,3,False,TESTED,-0.6283572378651496,0.423,0.4885591702831764,NOT_HOT
8a61892580affff,87,9,2,False,TESTED,-0.7462791142893429,0.354,0.478131395186821,NOT_HOT
8a6189258127fff,15,52,3,False,TESTED,2.118528880589142,0.029,0.2348720702705226,NOT_SIGNIFICANT
8a618925812ffff,15,52,3,False,TESTED,1.6536061008199405,0.08,0.34158084805760375,NOT_SIGNIFICANT
8a6189258147fff,15,52,3,False,TESTED,-2.1222377801062167,0.028,0.2328587642497262,NOT_HOT
8a6189258157fff,15,52,2,False,TESTED,0.09623291871976629,0.423,0.4885591702831764,NOT_SIGNIFICANT
8a6189258167fff,15,52,4,False,TESTED,-2.25348372021967,0.036,0.25881317567184875,NOT_HOT
8a618925816ffff,15,52,4,False,TESTED,-2.704006995879504,0.005,0.08087911907133165,NOT_HOT
8a6189258217fff,1,2121,1,False,TESTED,-0.3331775535797529,0.441,0.49048131575978926,NOT_HOT
8a6189258287fff,1,2121,2,False,TESTED,-0.8939764515659094,0.199,0.42359712861424725,NOT_HOT
8a6189258297fff,1,2121,4,False,TESTED,-1.9219175829445505,0.003,0.05520000047981739,NOT_HOT
8a61892582affff,1,2121,2,False,TESTED,-0.706458358524205,0.072,0.3304255508577461,NOT_HOT
8a6189258307fff,711,1,0,True,INSUFFICIENT_NEIGHBORS,,,,NOT_TESTED
8a6189258347fff,242,3,2,False,SPATIAL_STAT_FAILED,,,,NOT_TESTED
8a618925834ffff,242,3,2,False,SPATIAL_STAT_FAILED,,,,NOT_TESTED
8a618925835ffff,242,3,2,False,SPATIAL_STAT_FAILED,,,,NOT_TESTED
8a6189258397fff,1,2121,1,False,TESTED,-0.7609646680893153,0.056,0.30587013931132867,NOT_HOT
8a618925840ffff,43,17,2,False,TESTED,-0.7293776225218326,0.179,0.4151351516311233,NOT_HOT
8a618925841ffff,43,17,3,False,TESTED,-0.7449609386393486,0.478,0.4995878885112284,NOT_HOT
8a618925844ffff,87,9,4,False,TESTED,1.5133003502837281,0.104,0.3634567787757977,NOT_SIGNIFICANT
8a618925845ffff,87,9,2,False,TESTED,0.36154359346580317,0.314,0.469008640732516,NOT_SIGNIFICANT
8a618925846ffff,87,9,3,False,TESTED,0.983611813716428,0.26,0.4506564450537699,NOT_SIGNIFICANT
8a6189258487fff,43,17,2,False,TESTED,0.23218201357486842,0.022,0.20463822953885577,NOT_SIGNIFICANT
8a618925848ffff,43,17,4,False,TESTED,0.39570570983081876,0.172,0.4134025805956357,NOT_SIGNIFICANT
8a61892584b7fff,43,17,2,False,TESTED,0.9061832328053967,0.1,0.3612269992477323,NOT_SIGNIFICANT
8a61892584cffff,43,17,1,False,TESTED,-0.37729993634517905,0.179,0.4151351516311233,NOT_HOT
8a61892584d7fff,43,17,5,False,TESTED,-1.3123243865005572,0.129,0.3859511991826499,NOT_HOT
8a61892584dffff,43,17,3,False,TESTED,-0.3555152465819494,0.456,0.49400699197862163,NOT_HOT
8a61892584e7fff,43,17,3,False,TESTED,-0.7449609386393486,0.151,0.39976976586760377,NOT_HOT
8a61892584f7fff,43,17,4,False,TESTED,-1.6595461276924846,0.04,0.27290845276444703,NOT_HOT
8a6189258557fff,7,167,1,False,TESTED,0.4241811152037155,0.424,0.4885591702831764,NOT_SIGNIFICANT
8a6189258567fff,7,167,3,False,TESTED,0.6470193184889118,0.185,0.4167100283236748,NOT_SIGNIFICANT
8a6189258577fff,7,167,3,False,TESTED,0.737949644688202,0.154,0.4009841858607394,NOT_SIGNIFICANT
8a6189258607fff,1,2121,5,False,TESTED,-0.41521648820157364,0.132,0.38744566091155247,NOT_HOT
8a618925860ffff,1,2121,5,False,TESTED,-0.5751998797352248,0.358,0.47906910462812946,NOT_HOT
8a6189258617fff,1,2121,4,False,TESTED,0.03854409287446677,0.428,0.4889530497185704,NOT_SIGNIFICANT
8a618925861ffff,1,2121,6,False,TESTED,-0.43390577479766823,0.388,0.4853906842593073,NOT_HOT
8a6189258627fff,1,2121,2,False,TESTED,0.283830191272368,0.222,0.4357120056152344,NOT_SIGNIFICANT
8a618925862ffff,1,2121,5,False,TESTED,0.050954225693677926,0.29,0.465467060660444,NOT_SIGNIFICANT
8a618925864ffff,1,2121,3,False,TESTED,-0.7773173540092467,0.258,0.4497174932625539,NOT_HOT
8a6189258667fff,1,2121,5,False,TESTED,-1.3802358877214391,0.045,0.28217253517419005,NOT_HOT
8a618925866ffff,1,2121,3,False,TESTED,-1.6224871346714527,0.006,0.09321372112686842,NOT_HOT
8a6189258677fff,1,2121,4,False,TESTED,-0.7432027285054068,0.095,0.35764705433565025,NOT_HOT
8a6189258687fff,1,2121,3,False,TESTED,0.4696097821218575,0.178,0.4151351516311233,NOT_SIGNIFICANT
8a618925868ffff,1,2121,4,False,TESTED,0.09437326059993512,0.477,0.4995878885112284,NOT_SIGNIFICANT
8a61892586a7fff,1,2121,3,False,TESTED,0.2566922453170781,0.283,0.46311949835412036,NOT_SIGNIFICANT
8a61892586affff,1,2121,6,False,TESTED,-0.14170303954207925,0.489,0.4995878885112284,NOT_HOT
8a61892586c7fff,1,2121,5,False,TESTED,-0.4847744224525475,0.39,0.4853906842593073,NOT_HOT
8a61892586d7fff,1,2121,5,False,TESTED,-0.5205040323780709,0.294,0.465467060660444,NOT_HOT
8a61892586dffff,1,2121,5,False,TESTED,-0.9025522697017299,0.105,0.3634567787757977,NOT_HOT
8a61892586e7fff,1,2121,5,False,TESTED,-0.9968716138264403,0.058,0.3087739513321337,NOT_HOT
8a61892586effff,1,2121,3,False,TESTED,-0.144182880528785,0.39,0.4853906842593073,NOT_HOT
8a61892586f7fff,1,2121,6,False,TESTED,-0.5969785873044551,0.28,0.4619333166206341,NOT_HOT
8a6189258737fff,87,9,3,False,TESTED,0.983611813716428,0.245,0.44564721287493725,NOT_SIGNIFICANT
8a618925874ffff,1,2121,4,False,TESTED,-1.638991209795803,0.016,0.17317647881367626,NOT_HOT
8a618925875ffff,1,2121,4,False,TESTED,-0.9405448493925144,0.041,0.27432728030464865,NOT_HOT
8a618925876ffff,1,2121,2,False,TESTED,-1.1830320074583518,0.121,0.3787602318657769,NOT_HOT
8a61892587a7fff,87,9,2,False,TESTED,0.36154359346580317,0.308,0.4679005419220933,NOT_SIGNIFICANT
8a618925881ffff,15,52,2,False,TESTED,1.4335240871338086,0.204,0.42486448063056514,NOT_SIGNIFICANT
8a6189258827fff,15,52,2,False,TESTED,-0.8501211108756496,0.049,0.29142625500457453,NOT_HOT
8a6189258867fff,15,52,3,False,TESTED,0.15399455092797162,0.432,0.4892510225002893,NOT_SIGNIFICANT
8a618925886ffff,15,52,1,False,TESTED,0.5212515391039761,0.294,0.465467060660444,NOT_SIGNIFICANT
8a6189258887fff,15,52,3,False,TESTED,0.4390952792158591,0.18,0.4151351516311233,NOT_SIGNIFICANT
8a618925888ffff,15,52,4,False,TESTED,1.069217215598389,0.387,0.4853906842593073,NOT_SIGNIFICANT
8a61892588a7fff,15,52,3,False,TESTED,-0.5689002953237405,0.294,0.465467060660444,NOT_HOT
8a61892588affff,15,52,4,False,TESTED,1.0283622457075607,0.122,0.37967019454117307,NOT_SIGNIFICANT
8a61892588d7fff,15,52,4,False,TESTED,2.3977988186994392,0.013,0.15008627760644053,NOT_SIGNIFICANT
8a61892588dffff,15,52,3,False,TESTED,0.30127088818470493,0.412,0.4873234322649205,NOT_SIGNIFICANT
8a61892588e7fff,15,52,1,False,TESTED,1.857281324408596,0.121,0.3787602318657769,NOT_SIGNIFICANT
8a6189258907fff,15,52,5,False,TESTED,0.4931084256058643,0.363,0.4798706852913331,NOT_SIGNIFICANT
8a618925890ffff,15,52,5,False,TESTED,1.5725055977978812,0.033,0.24942746976526772,NOT_SIGNIFICANT
8a6189258917fff,15,52,3,False,TESTED,-0.5816104047586113,0.143,0.39548334396742163,NOT_HOT
8a6189258927fff,15,52,6,False,TESTED,0.4506560367977205,0.221,0.43505449846650956,NOT_SIGNIFICANT
8a618925892ffff,15,52,5,False,TESTED,1.0052993619154387,0.392,0.48601725408217106,NOT_SIGNIFICANT
8a6189258937fff,15,52,5,False,TESTED,0.5988215418936718,0.111,0.3707135612154575,NOT_SIGNIFICANT
8a6189258947fff,15,52,4,False,TESTED,-0.3158526095729487,0.45,0.4920334131494095,NOT_HOT
8a618925894ffff,15,52,3,False,TESTED,-0.09038434305338001,0.496,0.4996789244567456,NOT_HOT
8a6189258957fff,15,52,5,False,TESTED,-0.2723540164854506,0.396,0.4866725083209607,NOT_HOT
8a618925895ffff,15,52,4,False,TESTED,-0.6969838168676069,0.265,0.4535813708638036,NOT_HOT
